trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,1551.3835040999984,0,9,4,5,2,8,1,7,1,1,3,1564.8980799019992,None,0,9,4,3,2,8,1,7,,1567.963542827998,None,1567.963542827998,None,1567.963542827998,None,1567.963542827998,None,1567.963542827998,None,1567.963542827998,None,1567.963542827998,None,1567.963542827998,None,1568.0702435409985,1568.5767225499985,1568.0702435409985,1568.5767225499985,1568.0702435409985,1568.5767225499985,None,None,down,2.0330361259984784,1568.0702435409985,None,None,None,x,0.5298213179994491,1570.1494557400001,None,1570.6958805029972,None,,71,37,40,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,1557.7695208469995,0,5,2,9,4,6,1,7,1,1,5,1571.2823061329982,None,0,5,2,9,4,3,1,7,,1574.5477939029988,None,1574.5477939029988,None,1574.5477939029988,None,1574.5477939029988,None,1574.5477939029988,None,1574.5477939029988,None,1574.5477939029988,None,1574.5477939029988,None,1574.654386711998,1575.1608612609998,1574.654386711998,1575.1608612609998,1574.654386711998,1575.1608612609998,None,None,down,3.7609041669966246,1574.654386711998,None,None,None,x,0.23701596700266236,1578.4662661149996,None,1578.7194848109975,None,,72,37,40,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,1565.7940273599997,4,9,3,6,0,7,1,8,0,0,4,1579.3059891309967,None,4,9,3,6,0,7,1,8,,1582.7846403119984,None,1582.7846403119984,None,1582.7846403119984,None,1582.7846403119984,None,1582.7846403119984,None,1582.7846403119984,None,1582.7846403119984,None,1582.7846403119984,None,1581.478474104999,1581.984948240999,1581.478474104999,1581.984948240999,1581.478474104999,1581.984948240999,None,None,left,0.6866328700016311,1582.7846403119984,None,None,None,z,0.10556101900147041,1583.517720685999,None,1583.6376396029991,None,,73,38,41,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,,,2.3000000000000003,2.4000000000000004,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,1570.7073554399976,2,7,4,9,0,8,3,5,1,1,3,1584.2107839549972,None,2,7,4,1,0,8,3,5,,1587.0763497480002,None,1587.0763497480002,None,1587.0763497480002,None,1587.0763497480002,None,1587.0763497480002,None,1587.0763497480002,None,1587.0763497480002,None,1587.0763497480002,None,1587.1830132919968,1587.689432119998,1587.1830132919968,1587.689432119998,1587.1830132919968,1587.689432119998,None,None,down,3.040163580000808,1587.1830132919968,None,None,None,x,0.2601809529987804,1590.2751044789984,None,1590.5550052869985,None,,74,38,41,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,1577.6283320759976,3,7,2,5,1,9,0,6,0,1,6,1591.1414545619991,None,3,7,2,5,1,9,4,6,,1594.6201532129999,None,1594.6201532129999,None,1594.6201532129999,None,1594.6201532129999,None,1594.6201532129999,None,1594.6201532129999,None,1594.6201532129999,None,1594.6201532129999,None,1593.3139800930003,1593.8204959939976,1593.3139800930003,1593.8204959939976,1593.3139800930003,1593.8204959939976,None,None,down,4.187113719999616,1594.6201532129999,None,None,None,z,1.0286705430007714,1598.8586015909968,None,1599.9114706839973,None,,75,39,42,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,180,0,180,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,1590.618729201,2,5,3,9,0,7,1,6,0,0,2,1604.1365929839994,None,2,5,3,9,0,7,1,6,,1607.6152198359996,None,1607.6152198359996,None,1607.6152198359996,None,1607.6152198359996,None,1607.6152198359996,None,1607.6152198359996,None,1607.6152198359996,None,1607.6152198359996,None,1606.309054767,1606.8155016700002,1606.309054767,1606.8155016700002,1606.309054767,1606.8155016700002,None,None,left,1.7599674849989242,1607.6152198359996,None,None,None,z,0.37940784199963673,1609.4278630439985,None,1609.8277118489968,None,,76,40,43,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,181,0,181,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,1596.9001364199976,2,8,0,7,3,6,4,9,0,0,7,1610.414160758999,None,2,8,0,7,3,6,4,9,,1613.8928667779983,None,1613.8928667779983,None,1613.8928667779983,None,1613.8928667779983,None,1613.8928667779983,None,1613.8928667779983,None,1613.8928667779983,None,1613.8928667779983,None,1612.5867229439973,1613.0931636899986,1612.5867229439973,1613.0931636899986,1612.5867229439973,1613.0931636899986,None,None,left,0.602353818998381,1613.8928667779983,None,None,None,z,0.10134345100232167,1614.5459298219976,None,1614.6658753289994,None,,77,41,44,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,182,0,182,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,1601.738371386,4,5,2,6,0,9,1,8,0,0,6,1615.252318601997,None,4,5,2,6,0,9,1,8,,1618.7176882709973,None,1618.7176882709973,None,1618.7176882709973,None,1618.7176882709973,None,1618.7176882709973,None,1618.7176882709973,None,1618.7176882709973,None,1618.7176882709973,None,1617.424873582997,1617.9313052379985,1617.424873582997,1617.9313052379985,1617.424873582997,1617.9313052379985,None,None,left,0.6175702170003206,1618.7176882709973,None,None,None,z,0.03115808200163883,1619.384116579,None,1619.437439008998,None,,78,42,45,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,183,0,183,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,1606.5108466450001,3,7,0,6,1,8,4,5,1,1,5,1620.023854261999,None,3,7,0,6,1,2,4,5,,1622.103118068997,None,1622.103118068997,None,1622.103118068997,None,1622.103118068997,None,1622.103118068997,None,1622.103118068997,None,1622.103118068997,None,1622.103118068997,None,1622.1964012839999,1622.702876438998,1622.1964012839999,1622.702876438998,1622.1964012839999,1622.702876438998,None,None,left,3.642864498000563,1622.1964012839999,None,None,None,x,0.1429761929975939,1625.8882955279987,None,1626.0482544979968,None,,79,42,45,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,184,0,184,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,1613.1221680950002,2,6,4,8,0,7,1,9,0,0,0,1626.6346570839996,None,2,6,4,8,0,7,1,9,,1630.113338575,None,1630.113338575,None,1630.113338575,None,1630.113338575,None,1630.113338575,None,1630.113338575,None,1630.113338575,None,1630.113338575,None,1628.8072325609974,1629.3136435239976,1628.8072325609974,1629.3136435239976,1628.8072325609974,1629.3136435239976,None,None,left,0.5419327029994747,1630.113338575,None,None,None,z,0.07542807899881154,1630.6998484670003,None,1630.793107131998,None,,80,43,46,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,185,0,185,0,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,1617.866767012998,0,7,3,6,1,9,2,8,1,0,3,1631.379552762999,None,0,7,3,6,1,9,2,8,,1635.058164848997,None,1635.058164848997,None,1635.058164848997,None,1635.058164848997,None,1635.058164848997,None,1635.058164848997,None,1635.058164848997,None,1635.058164848997,None,1635.1514412119977,1635.6579681509975,1635.1514412119977,1635.6579681509975,1635.1514412119977,1635.6579681509975,None,None,down,3.6158265359990764,1635.1514412119977,None,None,None,x,0.09455240899842465,1638.8167089309973,None,1638.9366837599991,None,,81,43,46,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,186,0,186,0,,,,,,,,,,,,,,,,,,,,,,,,3.3000000000000003,3.4000000000000004,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,1626.0104552179982,4,7,1,8,3,5,0,6,1,0,4,1639.5231711429988,None,4,7,1,8,3,5,0,6,,1643.4016989409974,None,1643.4016989409974,None,1643.4016989409974,None,1643.4016989409974,None,1643.4016989409974,None,1643.4016989409974,None,1643.4016989409974,None,1643.4016989409974,None,1643.4949224599986,1644.001433603,1643.4949224599986,1644.001433603,1643.4949224599986,1644.001433603,None,None,down,2.520250887999282,1643.4949224599986,None,None,None,x,0.003900486000929959,1646.0673736579993,None,1646.0939552179989,None,,82,43,46,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,187,0,187,0,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,1633.165239318998,3,8,1,9,4,7,0,5,1,0,6,1646.6803652449998,None,3,8,1,9,4,7,0,5,,1649.745915067997,None,1649.745915067997,None,1649.745915067997,None,1649.745915067997,None,1649.745915067997,None,1649.745915067997,None,1649.745915067997,None,1649.745915067997,None,1649.8526520689993,1650.359081368999,1649.8526520689993,1650.359081368999,1649.8526520689993,1650.359081368999,None,None,down,2.4665207660000306,1649.8526520689993,None,None,None,z,0.21967693099941243,1652.3716093279982,None,1652.611531765997,None,,83,43,46,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,188,0,188,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,1639.6833522909983,4,6,1,9,0,5,3,8,1,1,0,1653.197954182,None,2,6,1,9,0,5,3,8,,1655.2638867269998,None,1655.2638867269998,None,1655.2638867269998,None,1655.2638867269998,None,1655.2638867269998,None,1655.2638867269998,None,1655.2638867269998,None,1655.2638867269998,None,1655.3704762359994,1655.8769459750001,1655.3704762359994,1655.8769459750001,1655.3704762359994,1655.8769459750001,None,None,left,2.9487894129997585,1655.3704762359994,None,None,None,z,0.46194797000134713,1658.369328285,None,1658.849122214997,None,,84,43,46,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,189,0,189,0,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,1645.9231801469978,1,7,0,9,4,8,3,6,1,0,7,1659.4356230209996,None,1,7,0,9,4,8,3,6,,1662.9142724599988,None,1662.9142724599988,None,1662.9142724599988,None,1662.9142724599988,None,1662.9142724599988,None,1662.9142724599988,None,1662.9142724599988,None,1662.9142724599988,None,1663.007540614999,1663.514077361,1663.007540614999,1663.514077361,1663.007540614999,1663.514077361,None,None,down,1.8477388669998618,1663.007540614999,None,None,None,x,0.3550619000016013,1664.9002228389982,None,1665.2733534019972,None,,85,43,46,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,190,0,190,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,1652.3438650360004,2,5,3,7,4,8,1,9,0,1,4,1665.8464855559978,None,2,5,3,7,0,8,1,9,,1669.3118518019983,None,1669.3118518019983,None,1669.3118518019983,None,1669.3118518019983,None,1669.3118518019983,None,1669.3118518019983,None,1669.3118518019983,None,1669.3118518019983,None,1668.0190400399988,1668.5255229859977,1668.0190400399988,1668.5255229859977,1668.0190400399988,1668.5255229859977,None,None,down,2.1354055970004993,1669.3118518019983,None,None,None,z,0.22955189300046186,1671.497686270999,None,1671.750923771,None,,86,44,47,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,191,0,191,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,1658.8226640289977,4,5,2,8,1,6,0,9,1,0,6,1672.3373932489994,None,4,5,2,8,1,6,0,9,,1674.4032324159998,None,1674.4032324159998,None,1674.4032324159998,None,1674.4032324159998,None,1674.4032324159998,None,1674.4032324159998,None,1674.4032324159998,None,1674.4032324159998,None,1674.5098502989968,1675.016336286997,1674.5098502989968,1675.016336286997,1674.5098502989968,1675.016336286997,None,None,left,0.8255215360004513,1674.5098502989968,None,None,None,z,0.3030227260023821,1675.376249435998,None,1675.6960920839992,None,,87,44,47,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,192,0,192,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,1662.7694012049978,2,5,0,9,1,7,4,6,1,0,4,1676.2825774169978,None,2,5,0,9,1,7,4,6,,1678.7615968879982,None,1678.7615968879982,None,1678.7615968879982,None,1678.7615968879982,None,1678.7615968879982,None,1678.7615968879982,None,1678.7615968879982,None,1678.7615968879982,None,1678.8549081029996,1679.3613790249983,1678.8549081029996,1679.3613790249983,1678.8549081029996,1679.3613790249983,None,None,left,0.5363573899994662,1678.8549081029996,None,None,None,z,0.1337978359988483,1679.4413913839999,None,1679.601290011,None,,88,44,47,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,193,0,193,0,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,1666.6745541839991,2,5,1,6,0,9,4,7,1,0,7,1680.1877750959975,None,2,5,1,6,0,9,4,7,,1682.4669047649986,None,1682.4669047649986,None,1682.4669047649986,None,1682.4669047649986,None,1682.4669047649986,None,1682.4669047649986,None,1682.4669047649986,None,1682.4669047649986,None,1682.5601307899997,1683.0666452079968,1682.5601307899997,1683.0666452079968,1682.5601307899997,1683.0666452079968,None,None,left,0.9671477949996188,1682.5601307899997,None,None,None,z,0.14611354299995583,1683.573156721999,None,1683.7330415959987,None,,89,44,47,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,194,0,194,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,1670.8047431489977,1,9,0,5,3,7,4,8,0,1,5,1684.3194681319983,None,1,9,0,5,3,2,4,8,,1687.7848727189994,None,1687.7848727189994,None,1687.7848727189994,None,1687.7848727189994,None,1687.7848727189994,None,1687.7848727189994,None,1687.7848727189994,None,1687.7848727189994,None,1686.4786685029976,1686.9851521739984,1686.4786685029976,1686.9851521739984,1686.4786685029976,1686.9851521739984,None,None,down,1.182387638000364,1687.7848727189994,None,None,None,z,0.26023771099789883,1689.011048561999,None,1689.2909341349987,None,,90,45,48,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,195,0,195,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,1677.932639579998,4,9,1,6,2,7,0,5,1,0,6,1691.4501391209997,None,4,9,1,6,2,7,0,5,,1694.728853460998,None,1694.728853460998,None,1694.728853460998,None,1694.728853460998,None,1694.728853460998,None,1694.728853460998,None,1694.728853460998,None,1694.728853460998,None,1694.82220409,1695.3286434439979,1694.82220409,1695.3286434439979,1694.82220409,1695.3286434439979,None,None,down,1.177062572001887,1694.82220409,None,None,None,z,0.2309728059990448,1696.0483045659967,None,1696.3016125919967,None,,91,45,48,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,196,0,196,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,1683.3757445869996,4,5,1,6,0,8,2,7,0,0,2,1696.8881132609968,None,4,5,1,6,0,8,2,7,,1700.3668041439996,None,1700.3668041439996,None,1700.3668041439996,None,1700.3668041439996,None,1700.3668041439996,None,1700.3668041439996,None,1700.3668041439996,None,1700.3668041439996,None,1699.0605619989983,1699.5670877029988,1699.0605619989983,1699.5670877029988,1699.0605619989983,1699.5670877029988,None,None,left,1.5924990489984339,1700.3668041439996,None,None,None,z,0.849104378001357,1702.0061768729975,None,1702.8724148459987,None,,92,46,49,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,197,0,197,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,1689.942365300998,3,9,4,8,0,7,2,5,0,1,6,1703.4455732889983,None,3,9,4,8,0,7,1,5,,1706.910946816999,None,1706.910946816999,None,1706.910946816999,None,1706.910946816999,None,1706.910946816999,None,1706.910946816999,None,1706.910946816999,None,1706.910946816999,None,1705.6180878069972,1706.1246110979991,1705.6180878069972,1706.1246110979991,1705.6180878069972,1706.1246110979991,None,None,down,1.0243254519991751,1706.910946816999,None,None,None,z,0.20607188299982226,1707.977238354997,None,1708.2037529669979,None,,93,47,50,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,198,0,198,0,,,,,,,,,,,,,,,,,,,,,,,,2.3000000000000003,2.4000000000000004,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,1695.2754705689986,2,9,4,5,3,7,0,6,1,1,6,1708.7902562929994,None,2,9,4,5,3,7,1,6,,1711.669164947998,None,1711.669164947998,None,1711.669164947998,None,1711.669164947998,None,1711.669164947998,None,1711.669164947998,None,1711.669164947998,None,1711.669164947998,None,1711.7624796829987,1712.2689040179976,1711.7624796829987,1712.2689040179976,1711.7624796829987,1712.2689040179976,None,None,down,1.2127891019990784,1711.7624796829987,None,None,None,z,0.4320138990005944,1713.015258370997,None,1713.4684469029999,None,,94,47,50,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,199,0,199,0,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,1700.542687912999,3,8,4,5,1,6,0,7,1,1,1,1714.0549351720001,None,3,2,4,5,1,6,0,7,,1716.3340184049994,None,1716.3340184049994,None,1716.3340184049994,None,1716.3340184049994,None,1716.3340184049994,None,1716.3340184049994,None,1716.3340184049994,None,1716.3340184049994,None,1716.4273259729998,1716.9338482149979,1716.4273259729998,1716.9338482149979,1716.4273259729998,1716.9338482149979,None,None,down,2.460030761998496,1716.4273259729998,None,None,None,x,0.2981869379982527,1718.933091748997,None,1719.2529144250002,None,,95,47,50,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,200,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,1706.3262988280003,1,6,3,9,2,7,0,5,0,0,0,1719.839393430997,None,1,6,3,9,2,7,0,5,,1723.318085854,None,1723.318085854,None,1723.318085854,None,1723.318085854,None,1723.318085854,None,1723.318085854,None,1723.318085854,None,1723.318085854,None,1722.0119001040002,1722.5183912479988,1722.0119001040002,1722.5183912479988,1722.0119001040002,1722.5183912479988,None,None,left,0.6571727410009771,1723.318085854,None,None,None,z,0.12688530000013998,1724.0243954379985,None,1724.1710354889983,None,,96,48,51,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,201,0,201,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,1711.2425047510005,2,7,3,9,0,8,1,5,1,1,7,1724.7575083769989,None,2,7,3,9,0,8,1,4,,1726.823424848997,None,1726.823424848997,None,1726.823424848997,None,1726.823424848997,None,1726.823424848997,None,1726.823424848997,None,1726.823424848997,None,1726.823424848997,None,1726.930012506,1727.436521886997,1726.930012506,1727.436521886997,1726.930012506,1727.436521886997,None,None,down,1.5172062140009075,1726.930012506,None,None,None,z,0.5577602550001757,1728.4894767449987,None,1729.062517164999,None,,97,48,51,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,202,0,202,0,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1716.133516908998,4,8,3,6,1,5,2,9,1,0,3,1729.6489708219997,None,4,8,3,6,1,5,2,9,,1732.7144859279979,None,1732.7144859279979,None,1732.7144859279979,None,1732.7144859279979,None,1732.7144859279979,None,1732.7144859279979,None,1732.7144859279979,None,1732.7144859279979,None,1732.8211273909983,1733.3276395409994,1732.8211273909983,1733.3276395409994,1732.8211273909983,1733.3276395409994,None,None,left,1.4661122809993685,1732.8211273909983,None,None,None,z,0.21596042700184626,1734.3273123299987,None,1734.5670989559985,None,,98,48,51,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,203,0,203,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1721.6400624939997,1,6,0,7,3,5,2,9,0,1,2,1735.153524600999,None,1,6,4,7,3,5,2,9,,1738.632207953,None,1738.632207953,None,1738.632207953,None,1738.632207953,None,1738.632207953,None,1738.632207953,None,1738.632207953,None,1738.632207953,None,1737.326081493,1737.8325486219983,1737.326081493,1737.8325486219983,1737.326081493,1737.8325486219983,None,None,down,2.3111014790010813,1738.632207953,None,None,None,c,0.18393453899989254,1740.9913970009984,None,1741.1913187889986,None,,99,49,52,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
